SDSS_dr8objid	GZ_dr8objid
1237667255618896018	1237667255618896018
1237665328771629134	1237667255619420207
1237665328772939950	1237667255620730994
1237667255626498066	1237667255626498066
1237667255627284541	1237667255627284541
1237667288887132226	1237667288887132226
1237670359248732763	1237667291568866129
1237670359790518413	1237667291573846105
1237667486991777845	1237667291576991761
1237667551951126743	1237667291584725110
1237667292114190617	1237667292114190617
1237667292114583791	1237667292114583791
1237667292115501261	1237667292115501261
1237667292119629924	1237667292119629924
1237667292120350959	1237667292120350959
1237667292651061636	1237667292651061636
1237667293196320889	1237667293196320889
1237667293727817961	1237667293727817961
1237667293728931995	1237667293728931995
1237667293733519453	1237667293733519453
1237667321639338098	1237667321639338098
1237667321639862312	1237667321639862312
1237667321643401229	1237667321643401229
1237667321643925630	1237667321643925630
1237667322174373944	1237667322174373944
1237667322175815843	1237667322175815843
1237667322176340187	1237667322176340187
1237667322181779567	1237667322181779567
1237667322184990792	1237667322184990792
1237667322187022354	1237667322187022354
1237667322715897872	1237667322715897872
1237667322723434655	1237667322723434655
1237667323248509040	1237667323248509040
1237667323253555353	1237667323253555353
1237667323257356429	1237667323257356429
1237667323260239885	1237667323260239885
1237667323782824031	1237667323782824031
1237667323783348295	1237667323783348295
1237667323783741538	1237667323783741538
1237667323787870312	1237667323787870312
1237667323788132547	1237667323788132547
1237667323788853371	1237667323788853371
1237667323793047663	1237667323793047663
1237667323793899659	1237667323793899659
1237667323794751567	1237667323794751567
1237667323796259011	1237667323796259011
1237667323796521077	1237667323796521077
1237667323797700828	1237667323797700828
1237667323799012275	1237667323799012275
1237667323800060010	1237667323800060010
1237667324321726469	1237667324321726469
1237667324321792156	1237667324321792156
1237667324331753673	1237667324331753673
1237667324335882319	1237667324335882319
1237667537993597509	1237667429010047491
1237670359789273410	1237667429013127570
1237667486991253678	1237667429016994023
1237667486991712508	1237667429017452963
1237667486992040111	1237667429017780374
1237667429018042745	1237667429018042745
1237667429021647013	1237667429021647013
1237667429022630083	1237667429022630083
1237667429024858193	1237667429024858193
1237667429030035652	1237667429030035652
1237667429035147340	1237667429035147340
1237667429035999302	1237667429035999302
1237667429549408717	1237667429549408717
1237667429551505651	1237667429551505651
1237667429553668436	1237667429553668436
1237667429559369869	1237667429559369869
1237667429559697546	1237667429559697546
1237667429563695152	1237667429563695152
1237667429565530179	1237667429565530179
1237667429570117805	1237667429570117805
1237667429570314409	1237667429570314409
1237667430093160672	1237667430093160672
1237667430097092719	1237667430097092719
1237667430100238349	1237667430100238349
1237667430102007961	1237667430102007961
1237667430107054219	1237667430107054219
1237667430622691939	1237667430622691939
1237667430626951174	1237667430626951174
1237667430638944380	1237667430638944380
1237667430639337683	1237667430639337683
1237667430646349902	1237667430646349902
1237667431170965546	1237667431170965546
1237667431171555407	1237667431171555407
1237667431176732861	1237667431176732861
1237667431179485312	1237667431179485312
1237667442436800639	1237667442436800639
1237667442437259402	1237667442437259402
1237667442971508811	1237667442971508811
1237667443508052172	1237667443508052172
1237667443508576352	1237667443508576352
1237667444044857443	1237667444044857443
1237667444050427918	1237667444050427918
1237667444051017829	1237667444051017829
1237667444052000861	1237667444052000861
1237667444582187020	1237667444582187020
1237667444582449333	1237667444582449333
1237667444589002885	1237667444589002885
1237667446728425596	1237667446728425596
1237667447268704355	1237667447268704355
1237667447274995896	1237667447274995896
1237667447800463609	1237667447800463609
1237667447802822768	1237667447802822768
1237667447803412579	1237667447803412579
1237667447807606875	1237667447807606875
1237667447808196787	1237667447808196787
1237667447809966153	1237667447809966153
1237667448336875575	1237667448336875575
1237667448337006715	1237667448337006715
1237667448337727660	1237667448337727660
1237667448342380639	1237667448342380639
1237667448347033726	1237667448347033726
1237667448874139696	1237667448874139696
1237667321645367419	1237667448876302523
1237667448877875405	1237667448877875405
1237667448881479778	1237667448881479778
1237667448883576967	1237667448883576967
1237667485382475909	1237667485382475909
1237667485918560560	1237667485918560560
1237667485918691425	1237667485918691425
1237667485919543360	1237667485919543360
1237670450523865321	1237667536392421452
1237667536398975206	1237667536398975206
1237667536399171739	1237667536399171739
1237667536402514087	1237667536402514087
1237667731267125875	1237667536920183457
1237667536932962562	1237667536932962562
1237667536933093534	1237667536933093534
1237667536935190647	1237667536935190647
1237667536936894657	1237667536936894657
1237667536938664120	1237667536938664120
1237667537456792138	1237667537456792138
1237667537465770069	1237667537465770065
1237667537465770070	1237667537465770070
1237667537467277492	1237667537467277492
1237667537467867201	1237667537467867201
1237667537471013038	1237667537471013038
1237667537471209683	1237667537471209683
1237667537471209747	1237667537471209747
1237667537471406289	1237667537471406289
1237667537473503387	1237667537473503387
1237667537473962122	1237667537473962122
1237667537476190383	1237667537476190383
1237667537476714695	1237667537476714695
1237667537996742736	1237667537996742736
1237667537998250307	1237667537998250307
1237667538001199224	1237667538001199224
1237667538006900925	1237667538006900925
1237667538007163170	1237667538007163170
1237667538007163182	1237667538007163182
1237667538012537015	1237667538012537015
1237667538012864628	1237667538012864628
1237667538013061218	1237667538013061218
1237667538541740230	1237667538541740230
1237667538545934410	1237667538545934410
1237667538547966093	1237667538547966093
1237667538548555898	1237667538548555898
1237667538548883571	1237667538548883571
1237667538549604507	1237667538549604507
1237667539080380484	1237667539080380484
1237667539085557931	1237667539085557931
1237667541214494911	1237667541214494911
1237667541214494927	1237667541214494927
1237667541215740040	1237667541215740040
1237667541750775937	1237667541750775937
1237667541752021136	1237667541752021136
1237667542289481933	1237667542289481933
1237667542291120185	1237667542291120185
1237667542826746012	1237667542826746012
1237667549267755137	1237667549267755137
1237667549269327972	1237667549269327972
1237667549269852207	1237667549269852207
1237667549272735864	1237667549272735864
1237667549273194654	1237667549273194654
1237667549274308687	1237667549274308687
1237667549806657679	1237667549806657679
1237667549809672337	1237667549809672337
1237667549810393372	1237667549810393372
1237667446725214301	1237667549811638352
1237667550342086930	1237667550342086930
1237667550348378279	1237667550348378279
1237667550880923881	1237667550880923881
1237667550883414219	1237667550883414219
1237667550883545233	1237667550883545233
1237667550883741910	1237667550883741910
1237667550884135054	1237667550884135054
1237667550884200550	1237667550884200550
1237667551413796981	1237667551413796981
1237667551414845713	1237667551414845713
1237667551417991182	1237667551417991182
1237667551418843209	1237667551418843208
1237667551953813617	1237667551953813617
1237667321636454425	1237667551953879057
1237667551956435111	1237667551956435111
1237667551958663254	1237667551958663254
1237670448911024427	1237667730200264899
1237667730736349214	1237667730736349214
1237667733955674298	1237667733955674298
1237667733957378122	1237667733957378122
1237667733957574918	1237667733957574918
1237667733971206239	1237667733971206239
1237668299294376130	1237667733988573424
1237667734495297573	1237667734495297573
1237667734499164381	1237667734499164381
1237667734501589180	1237667734501589180
1237667734502441119	1237667734502441119
1237667734503948459	1237667734503948459
1237667734505652348	1237667734505652348
1237667734508667003	1237667734508667003
1237667734517842089	1237667734517842089
1237667734524002646	1237667734524002646
1237667734525640929	1237667734525640929
1237667734526034118	1237667734526034118
1237667735028564153	1237667735028564153
1237667735031316613	1237667735031316613
1237667735044161703	1237667735044161703
1237667782296600686	1237667735044489293
1237667735045800111	1237667735045800111
1237667735045800128	1237667735045800128
1237667735054123122	1237667735054123122
1237667735055696102	1237667735055696102
1237667735057006847	1237667735057006847
1237667735057400015	1237667735057400015
1237667735059497332	1237667735059497332
1237667735060021462	1237667735060021462
1237667735060414717	1237667735060414717
1237667735063494926	1237667735063494926
1237667735064346854	1237667735064346854
1237667735067296091	1237667735067296091
1237667735565697185	1237667735565697185
1237667735570808958	1237667735570808958
1237667735575199921	1237667735575199921
1237667735576117291	1237667735576117291
1237667735576248496	1237667735576248496
1237667735581163694	1237667735581163694
1237667735584637030	1237667735584637030
1237667735585226902	1237667735585226902
1237667735586144337	1237667735586144337
1237667735586668690	1237667735586668690
1237667735596957918	1237667735596957918
1237667735597089075	1237667735597089075
1237667735599907080	1237667735599907080
1237667735601938683	1237667735601938683
1237667736112201801	1237667736112201801
1237667736120000629	1237667736120000629
1237667736126357655	1237667736126357655
1237667736128847901	1237667736128847901
1237667736130289754	1237667736130289754
1237667736130879842	1237667736130879842
1237667736133173414	1237667736133173414
1237667736135336162	1237667736135336162
1237667736135401650	1237667736135401650
1237667736135532704	1237667736135532704
1237667736137105599	1237667736137105599
1237667736653201503	1237667736653201503
1237667736658772161	1237667736658772161
1237667966423138426	1237667736674238658
1237670965920399705	1237667781203198428
1237668290151055505	1237667781205360909
1237668290152693952	1237667781207064793
1237668290696577120	1237667781214077022
1237667781220958282	1237667781220958282
1237667781230002205	1237667781230002205
1237668299292213436	1237667781238522049
1237668299293393041	1237667781239701580
1237667781741314264	1237667781741314264
1237667781749899469	1237667781749899469
1237667781750489228	1237667781750489228
1237667781752651797	1237667781752651797
1237667781754486921	1237667781754486921
1237667781755601101	1237667781755601101
1237667781757304922	1237667781757304922
1237667781761368186	1237667781761368186
1237667781764382828	1237667781764382828
1237667781765890081	1237667781765890081
1237667781767331951	1237667781767331951
1237667781776048234	1237667781776048234
1237667781776310419	1237667781776310419
1237667781776965813	1237667781776965813
1237667781778538567	1237667781778538567
1237667782270386241	1237667782270386241
1237667782285525074	1237667782285525074
1237667782286573621	1237667782286573621
1237667782287229158	1237667782287229158
1237667782288670795	1237667782288670795
1237667782288932944	1237667782288932944
1237667782290047076	1237667782290047076
1237667782292144245	1237667782292144245
1237667782293061789	1237667782293061789
1237667782296207393	1237667782296207393
1237667782300598351	1237667782300598351
1237667782301384749	1237667782301384749
1237667782304268487	1237667782304268487
1237667782310101212	1237667782310101212
1237667782313771225	1237667782313771225
1237667782318031163	1237667782318031163
1237667782811844894	1237667782811844894
1237667782812303658	1237667782812303658
1237667782822658245	1237667782822658245
1237667782826393695	1237667782826393695
1237667782829670591	1237667782829670591
1237667782830588004	1237667782830588004
1237667782839238672	1237667782839238672
1237667782844547212	1237667782844547212
1237667782850576702	1237667782850576702
1237667782852608274	1237667782852608274
1237667783345832114	1237667783345832114
1237667783350092112	1237667783350092112
1237667783360118987	1237667783360118987
1237667783377879227	1237667783377879227
1237667783382794252	1237667783382794252
1237667783384105171	1237667783384105171
1237667783386792051	1237667783386792051
1237667783389806801	1237667783389806801
1237667783389872298	1237667783389872298
1237667536927195287	1237667783887945803
1237667783889584327	1237667783889584327
1237667783889715317	1237667783889715317
1237667783898693793	1237667783898693793
1237667783914881186	1237667783914881186
1237667783917895796	1237667783917895796
1237667783919993016	1237667783919993016
1237667783922090066	1237667783922090066
1237667783922090233	1237667783922090233
1237667783923466515	1237667783923466515
1237667910065455204	1237667910065455204
1237667910586466542	1237667910586466542
1237667910592692319	1237667910592692319
1237667910604030085	1237667910604030085
1237667910606389510	1237667910606389510
1237667911129563290	1237667911129563290
null	1237667911130218521
1237667911131005011	1237667911131005011
1237667911135199312	1237667911135199312
1237667911137820811	1237667911137820811
1237667911663157350	1237667911663157350
1237667911663288411	1237667911663288411
1237667911667810551	1237667911667810551
1237667911669710985	1237667911669710985
1237667911669973108	1237667911669973108
1237667911673839785	1237667911673839785
1237667911674167406	1237667911674167406
1237667911675740279	1237667911675740279
1237667912199176251	1237667912199176251
1237667912199241833	1237667912199241833
1237667912199962745	1237667912199962745
1237667912200093904	1237667912200093904
1237667912202715255	1237667912202715255
1237667912204550244	1237667912204550244
1237667912211890295	1237667912211890295
1237667912212152434	1237667912212152434
1237667912735522873	1237667912735522873
1237667912737226869	1237667912737226869
1237667912737292418	1237667912737292418
1237667912747581600	1237667912747581600
1237667912750465279	1237667912750465279
1237667968566820962	1237667912754790651
1237667914341416980	1237667914341416980
1237667914342203681	1237667914342203681
1237667914345349325	1237667914345349325
1237667914346725500	1237667914346725500
1237667914348495173	1237667914348495173
1237667914880057542	1237667914880057542
1237667915419091073	1237667915419091073
1237667915420139577	1237667915420139577
1237667915420663834	1237667915420663834
1237667915421778036	1237667915421778036
1237667915951309003	1237667915951309003
1237667915953078317	1237667915953078314
1237667915953209591	1237667915953209591
1237667915953340609	1237667915953340609
1237667915954454593	1237667915954454593
1237667915955372035	1237667915955372035
1237667915956224063	1237667915956224063
1237667915958059092	1237667915958059092
1237667915959042208	1237667915959042208
1237667916486738122	1237667916486738122
1237667916489097344	1237667916489097344
1237667916494012561	1237667916494012561
1237667916495257747	1237667916495257747
1237667916496830552	1237667916496830552
null	1237667916496830626
1237667917024854162	1237667917024854162
1237667917027475563	1237667917027475563
1237667781224366263	1237667917031211078
1237668299278123122	1237667917031276734
1237667917033504900	1237667917033504900
null	1237667966962434077
1237667968032374903	1237667968032374903
1237667914350592114	1237668270821474422
1237668270822850633	1237668270822850633
1237668270826586428	1237668270826586428
1237668270826717339	1237668270826717339
1237668270828355723	1237668270828355723
1237668270833533217	1237668270833533217
1237668350824611979	1237668270834450490
1237668270836285694	1237668270836285694
1237668350291869800	1237668270838579404
1237668333108789473	1237668270839431524
1237668332576768533	1237668270844346822
1237668349761028133	1237668270844608630
1237667914887528538	1237668271358410949
1237668271364178038	1237668271364178038
1237668271365030082	1237668271365030082
1237668271366668439	1237668271366668439
1237668271369683138	1237668271369683138
1237667915424399537	1237668271895281857
1237668271897444517	1237668271897444517
1237668271902687291	1237668271902687291
1237668271910093081	1237668271910093081
1237668271911272679	1237668271911272679
1237668271911272700	1237668271911272700
1237668271913369634	1237668271913369634
1237668271913893945	1237668271913893945
1237668271914418639	1237668271914418639
1237668271916581016	1237668271916581016
1237668271918416426	1237668271918416426
1237668272434774166	1237668272434774166
1237668272443097190	1237668272443097190
1237668272443883684	1237668272443883684
1237668272443883786	1237668272443883786
1237668272444997917	1237668272444997917
1237668272445587610	1237668272445587610
1237668272445587682	1237668272445587682
1237668272445653135	1237668272445653135
1237668272448864649	1237668272448864649
1237668272449257477	1237668272449257477
1237668272449323164	1237668272449323164
1237668272453517710	1237668272453517710
1237668272971841620	1237668272971841620
1237668272973611158	1237668272973611158
1237668272974201055	1237668272974201055
1237668272975642825	1237668272975642825
1237668272980951332	1237668272980951332
1237668272984752399	1237668272984752399
1237668272988946845	1237668272988946845
1237668273507729487	1237668273507729487
1237668273508712546	1237668273508712546
1237668273512972490	1237668273512972490
1237667782323077442	1237668273527062915
1237668288008028402	1237668288008028402
1237668288008355845	1237668288008355845
1237668288012026062	1237668288012026062
1237668288012615836	1237668288012615836
1237668288544309316	1237668288544309316
1237668288546865291	1237668288546865291
1237668288547258388	1237668288547258388
1237668288549814432	1237668288549814432
1237668288550535366	1237668288550535366
1237668288551387279	1237668288551387279
1237668289076527224	1237668289076527224
1237668289080131723	1237668289080131723
1237668289082032252	1237668289082032252
1237668289086619737	1237668289086619737
1237668289088323630	1237668289088323630
1237668289616805922	1237668289616805922
1237668289623752915	1237668289623752915
1237668290155905168	1237668290155905168
1237668290157674654	1237668290157674654
1237668290159247494	1237668290159247494
1237668290159312926	1237668290159312926
1237668290159706225	1237668290159706225
1237668290160492588	1237668290160492588
1237668292300439655	1237668292300439655
1237668292833050803	1237668292833050803
1237668293376278800	1237668293376278800
1237668293906727069	1237668293906727069
1237668293907120310	1237668293907120310
1237668293910593907	1237668293910593907
1237668293912625224	1237668293912625224
1237668294444318820	1237668294444318820
1237668294445695089	1237668294445695089
1237668294448906472	1237668294448906472
1237668294450282607	1237668294450282607
1237668294986760211	1237668294986760211
1237668294987153549	1237668294987153549
1237668296590622897	1237668296590622897
1237668296592064553	1237668296592064553
1237668296593244234	1237668296593244234
1237668296594555026	1237668296594555026
1237668296598093987	1237668296598093987
1237668296599994623	1237668296599994623
1237668296603926708	1237668296603926708
1237668297127952553	1237668297127952553
1237668297129263286	1237668297129263286
1237668297134702691	1237668297134702691
1237668297142632581	1237668297142632581
1237668297143746761	1237668297143746761
1237668297144926235	1237668297144926235
1237668297666003072	1237668297666003072
1237668297671180429	1237668297671180429
1237668297672360021	1237668297672360021
1237668297676357849	1237668297676357849
1237668297678782495	1237668297678782495
1237668297680421082	1237668297680421082
1237668297682321721	1237668297682321721
1237668298202415311	1237668298202415311
1237668298203201559	1237668298203201559
1237668298207133828	1237668298207133828
1237668298209165542	1237668298209165542
1237668298212638909	1237668298212638909
1237668298213818466	1237668298213818466
1237668298214670413	1237668298214670413
1237668298217488481	1237668298217488481
1237668298219126803	1237668298219126803
1237668298219127022	1237668298219127022
1237668298219847857	1237668298219847857
1237668298749182142	1237668298749182142
1237668298752590102	1237668298752590102
1237668299278188657	1237668299278188657
1237668297148662040	1237668310013837520
1237668350296981626	1237668310021636347
1237668297686450450	1237668310551625915
1237668298221944996	1237668311087120519
1237668298224107706	1237668311089283195
1237668311092363335	1237668311092363335
1237668311093018953	1237668311093018953
1237668298759536773	1237668311624646933
1237668311626744060	1237668311626744060
1237667781781553279	1237668312163549234
1237668313772523651	1237668313772523651
null	1237668314311032993
1237668314845610120	1237668314845610120
1237668314847051864	1237668314847051864
1237668314847445076	1237668314847445076
1237668315383333066	1237668315383333066
1237662535429390553	1237668330957308130
1237668331490050131	1237668331490050131
1237668331493785882	1237668331493785882
1237668331493916905	1237668331493916905
1237668331494965485	1237668331494965485
1237668331495227552	1237668331495227552
1237668331496538407	1237668331496538407
1237668332029739105	1237668332029739105
1237668332030460171	1237668332030460171
1237668332036096049	1237668332036096049
1237668332036227370	1237668332036227370
1237668332565496098	1237668332565496098
1237668332567986397	1237668332567986397
1237668332571590863	1237668332571590863
1237668333104595089	1237668333104595089
1237668297146368122	1237668333639696680
null	1237668337934074279
null	1237668337937613420
1237662531138486413	1237668348134359137
1237662531141107802	1237668348136915028
1237662638512996472	1237668348137046238
1237662531143270581	1237668348139143386
1237668348669263982	1237668348669263982
1237668348670705765	1237668348670705765
1237668349208035554	1237668349208035554
1237668349218652398	1237668349218652398
1237668349745954860	1237668349745954860
1237668349751918678	1237668349751918678
1237668349754671219	1237668349754671219
1237668349758079045	1237668349758079045
1237668350282039438	1237668350282039438
1237668350282170521	1237668350282170521
1237668350822252718	1237668350822252718
1237668310017507666	1237668350829723954
1237668272985997538	1237668365312000277
1237667734528459030	1237668365847494928
1237668365850968128	1237668365850968128
1237668366388429136	1237668366388429136
1237668367463416180	1237668367463416180
1237665565547233660	1237668367464333964
1237668494171111501	1237668494171111501
1237668494702215410	1237668494702215410
1237668494702280823	1237668494702280823
1237668494702805135	1237668494702805135
1237668494706278547	1237668494706278547
1237668494708506733	1237668494708506733
1237668494709358681	1237668494709358681
1237668495239282845	1237668495239282845
1237668495239544843	1237668495239544843
1237668495239872700	1237668495239872700
1237668495245508656	1237668495245508656
1237668495774056582	1237668495774056582
1237668495776874650	1237668495776874650
1237668495777267909	1237668495777267909
1237668495779233881	1237668495779233881
1237668495781986444	1237668495781986444
1237668495783493725	1237668495783493725
1237668496310665412	1237668496310665412
1237668496314138698	1237668496314138698
1237668496314662949	1237668496314662949
1237668496315252822	1237668496315252822
1237668496315514938	1237668496315514938
1237668496316432525	1237668496316432525
1237668496318464133	1237668496318464133
1237668496318791766	1237668496318791766
1237668496330260549	1237668496330260549
1237668502755279050	1237668502755279050
1237668502756917615	1237668502756917615
1237668502758752391	1237668502758752391
1237668503297392646	1237668503297392646
1237668503828365584	1237668503828365584
1237668503829283159	1237668503829283159
1237668503831773252	1237668503831773252
1237668504359797258	1237668504359797258
1237668504359927868	1237668504359927868
1237668504360648822	1237668504360648822
1237668504367464565	1237668504367464565
1237668504368775479	1237668504368775479
1237668504897126522	1237668504897126522
1237668504901124248	1237668504901124248
1237668504901976193	1237668504901976193
1237668504902107366	1237668504902107366
1237668352962265114	1237668559125938567
1237668584357560502	1237668584357560502
1237668584358543579	1237668584358543579
1237668584894431399	1237668584894431399
1237668584898560071	1237668584898560071
1237668584898625644	1237668584898625644
1237668585432023186	1237668585432023186
1237668585969746156	1237668585969746156
1237668586503864460	1237668586503864460
1237668586505175258	1237668586505175258
1237668586505306233	1237668586505306233
1237668586507796629	1237668586507796629
1237668587046174827	1237668587046174827
1237668494178713713	1237668588652986422
1237668494179958915	1237668588654231692
1237668494180941930	1237668588655214703
1237668494715060358	1237668589189333168
1237668495251931243	1237668589726204028
1237668495791882369	1237668590266155130
1237668495792406675	1237668590266679417
1237668495792734393	1237668590267007165
1237668496323576012	1237668590797848751
1237668496327966836	1237668590802239601
1237668496329408515	1237668590803681285
1237668584365686848	1237668623012266077
1237668623014428913	1237668623014428913
1237668623014952982	1237668623014952982
1237668623017050270	1237668623017050270
1237668623017574526	1237668623017574526
1237668623019278497	1237668623019278497
1237668623019540660	1237668623019540660
1237668584902623297	1237668623549202495
1237668623554445558	1237668623554445558
1237668585437724943	1237668624084304182
1237668624087318715	1237668624087318715
1237668624087580715	1237668624087580715
1237668624088170742	1237668624088170742
1237668624088957008	1237668624088957008
1237668624093610221	1237668624093610221
1237668624626548927	1237668624626548927
1237668624627793949	1237668624627793949
1237668624628580567	1237668624628580567
1237668624631201853	1237668624631201853
1237668586513236098	1237668625159815302
1237668625164140743	1237668625164140743
1237668625166237880	1237668625166237880
1237668625167613974	1237668625167613974
1237668587048861839	1237668625695441052
1237668560736092179	1237668679380500537
1237668559661760864	1237668680453652981
1237655109449678919	1237668702472765604
1237665429187002718	1237668706224111952
1237665442613625385	1237668706224702172
1237665584331227389	1237668734678204457
1237668560736026697	1237668735215075567
1237670359252599264	1237670359252599264
1237670449985880245	1237670449985880245
1237652951209869342	1237670955714281487
1237652951211507902	1237670955715919987
1237652951211900972	1237670955716313142
1237652951211901185	1237670955716313277
1237652951746937060	1237670956251349081
1237652952284463179	1237670956788809902
1237649953871757453	1237670961080959076
1237649921120469000	1237670961081483337
1237649955482370273	1237670961618419983
1237670964318372005	1237670964318372005
1237670964840497500	1237670964840497500
1237670964845347193	1237670964845347193
1237670964845347197	1237670964845347197
1237670964856946860	1237670964856946860
1237670964857274411	1237670964857274411
1237670965383659650	1237670965383659650
1237670965389361250	1237670965389361250
1237670965389820193	1237670965389820193
1237670965392965742	1237670965392965742
1237670965923479577	1237670965923479577
1237661070859698237	1237671122694045755
1237661070860681359	1237671122695028924
1237671123221676308	1237671123221676308
1237671123222069538	1237671123222069538
1237671123229212676	1237671123229212676
1237671123754877410	1237671123754877410
1237671123755401592	1237671123755401592
1237671123758023110	1237671123758023110
1237671123762282690	1237671123762282690
null	1237671123767525428
1237671123768312001	1237671123768312001
1237671124292862330	1237671124292862330
1237671124292993384	1237671124292993384
1237671124303216722	1237671124303216722
1237671124304330892	1237671124304330892
1237671124305641573	1237671124305641573
1237671124829012601	1237671124829012601
1237671124829798865	1237671124829798865
1237671124831502820	1237671124831502820
1237671124831830161	1237671124831830161
1237671124834386305	1237671124834386305
1237670594939060607	1237671125368111547
1237670964311949446	1237671125373812880
1237671125375844561	1237671125375844561
1237671125379186913	1237671125379186913
1237661970646696110	1237671128055414907
1237660615052820552	1237671128594251879
1237650760777138351	1237671129660784720
1237654606944534561	1237671129665437797
1237650370480177321	1237671139869393069
1237648720155639965	1237671139870179511
1237648721229643893	1237671139870638202
1237651754546888877	1237671139872211114
null	1237671140406526255
1237650762925539410	1237671140943397169
1237661971183567018	1237671140947787994
1237650370479325344	1237671142016483600
1237651754008969368	1237671142019039325
1237655126080422008	1237671142020481173
1237650370479128616	1237671142553223207
1237671260132147307	1237671260132147307
1237671260136538206	1237671260136538206
1237671260662661265	1237671260662661265
1237671260663513300	1237671260663513300
1237671260665413809	1237671260665413809
1237671260665675955	1237671260665675955
1237671260670722284	1237671260670722284
1237671261192585492	1237671261192585492
1237671261195600307	1237671261195600307
1237671261196190126	1237671261196190126
1237671261196386588	1237671261196386588
1237671261203988483	1237671261203988483
1237671261204644083	1237671261204644083
1237671261206085727	1237671261206085727
1237671261208969424	1237671261208969424
1237671261734437210	1237671261734437210
1237671261741449440	1237671261741449440
1237671261742563441	1237671261742563441
1237671261745446931	1237671261745446931
1237671261745447175	1237671261745447175
1237671261745971343	1237671261745971343
1237671261746692283	1237671261746692283
1237668585966272641	1237671261747347643
1237671262272880814	1237671262272880814
1237671262279827569	1237671262279827569
1237671262281400373	1237671262281400373
1237671262281990326	1237671262281990326
1237670595475472735	1237671262806409553
1237670594943254711	1237671262811062595
1237670964313718981	1237671262814339268
1237668288010387663	1237671262819385476
1237650369950515368	1237671264421675163
1237655125012971532	1237671264424951958
1237654880727203947	1237671264962150496
1237655125549449385	1237671265498955944
1237650369413120031	1237671266032091169
1237648722309546111	1237671266033860839
1237648705654292737	1237671266033992029
1237661975476371490	1237671266036809782
1237651752404385962	1237671267107864815
1237665101686309124	1237671692300648692
1237651755089461280	1237671763177439291
1237648720698802293	1237671764249477365
1237661970114609299	1237671764252491862
1237648722309218555	1237671764786872459
1237662700786483368	1237671766926819484
1237654948911120560	1237671767462838488
1237662700786286605	1237671767463624714
1237651297111638175	1237671767468671098
1237665569287700666	1237671768000364738
1237655747776610676	1237671768006721917
1237668502752460838	1237671768538284111
1237665584321724639	1237671769612550418
1237665584321724663	1237671769612550467
1237671930135445714	1237671930135445714
1237660612897996927	1237671930135970073
1237671931745992902	1237671931745992902
1237651713725104180	1237671934427987980
1237651714802450627	1237671935505269140
1237662700796248362	1237671937115226434
1237662701336592778	1237671937118699941
1237651249897996321	1237671938723479615
1237654640749838434	1237671938724200550
1237655748313809200	1237671938732196080
1237665583248245013	1237671940337369299
1237665584858923107	1237671940337958957
1237655494906741052	1237671955909967978
1237651737378029623	1237671956444413993
1237662238010638449	1237671958051946596
1237655494907789665	1237671958594715820
1237648721241899195	1237671990805266624
1237662262163734764	1237671991338074408
1237661816563892360	1237671991873437918
1237651754558160994	1237671991877763157
1237651735768137995	1237671991878222035
1237662236937224312	1237671992411685214
1237651754021617871	1237671992414896412
1237655494370853087	1237671992417255577
1237648721242685627	1237671992953012543
1237656496720314465	1237672763907899435
1237649962449567850	1237673700742135914
1237663529716023754	1237673704503968156
1237651496828731681	1237673704504164621
1237651496292319286	1237673705041428633
1237651494682165361	1237673705042149479
1237663531326636501	1237673705577382331
1237663547969700369	1237673705577447837
1237663787950145739	1237673706650796557
1237663547433549828	1237673706651779130
1237653664717603027	1237673708258853178
1237653665254867068	1237673708259311797
1237653665254867255	1237673708259312050
1237650796753125620	1237673708794609865
1237664874577199659	1237673807042838940
1237665098454532339	1237673807044739619
1237664874042229063	1237673807581544983
1237664667882160576	1237673808116908705
1237664874043146522	1237673808119333185
1237664093966172304	1237673808652664975
1237665128522973302	1237673808659415398
1237657594074169711	1237674288608772435
null	1237674289144266866
1237657242962886904	1237674289146757347
1237654653632708976	1237674289680941519
1237654391099949540	1237674290754355511
1237654652558704691	1237674365381509128
null	1237674365917266008
null	1237674366992318841
1237657608033206642	1237674367530893785
1237661125069832963	1237674371824026248
1237661124533813800	1237674371824878198
1237661125070618875	1237674372361617791
1237654605854670900	1237674460953116756
1237654605854736648	1237674460953247965
1237658300065382565	1237674460955148493
1237658304355762378	1237674474902126754
1237654949444452636	1237674478660419764
null	1237674598387548357
1237655125006745685	1237674598923370579
1237648721780670708	1237674601604382935
1237648704052068606	1237674601604776087
1237655691399921924	1237674601606807705
1237651735769383032	1237674602140336298
1237648720707911880	1237674602142302429
1237651736306385069	1237674602677207245
1237651752412971178	1237674602678059204
1237648722318000257	1237674602678386832
1237651737916866621	1237674603750555747
1237654668667519122	1237674648847450346
1237654668667846814	1237674648847843486
1237648702964236453	1237674648854265966
1237648703497437397	1237674649387401475
1237648704034439276	1237674649924403347
1237654670814937223	1237674650994933877
1237654670815330538	1237674650995327282
1237648705106870437	1237674650996834535
1237648705108181070	1237674650998145185
1237648705644527740	1237674651534491822
1237656908505874613	1237678433254506706
1237659756609077385	1237678437016797298
1237657235451740259	1237678437017649391
1237659756610387982	1237678437018042438
1237652944773185891	1237678600218738998
1237652944774562064	1237678600220049821
1237656569189040524	1237678617400246890
1237656909033373999	1237678617411780799
1237657235441975506	1237678617426723164
1237657235442630860	1237678617427378399
1237657235446562915	1237678617431310472
1237659756610584637	1237678617437143076
