gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237648702968103061,10,11.640540,-33.484296,126.414995,0.000000,0.352424,126.414995,159.604006,0,0,0,60.156797,739.000000,97.218380,7.913865,0.240297,1.577532,83.196553,[1 0 0.8889]
1237648702968103061,11,9.461184,9.259940,127.234989,0.000000,0.485045,117.560682,127.234989,0,0,0,60.121054,715.000000,58.435142,4.913542,0.280076,2.749435,756.323833,[1 0.6667 0]
1237648702968103061,12,8.104269,-34.587554,120.031189,0.000000,0.359861,120.031189,153.836117,0,0,0,59.550847,411.000000,9.683788,1.403109,0.113171,1.154169,7.563037,[0.2222 1 0]
1237648702968103061,13,10.036226,-2.071947,107.282116,0.000000,0.501968,107.282116,109.248184,0,0,0,54.379724,539.000000,24.165780,2.438086,0.214659,1.675093,280.610788,[0.4444 1 0]
1237648702968103061,14,6.981367,16.828743,168.032943,0.000000,0.321241,152.474255,168.032943,0,0,0,53.741079,422.000000,7.126500,0.907549,0.133109,3.223637,456.374615,[1 0 0.6667]
1237648702968103061,15,6.216974,-40.680669,100.601638,0.000000,0.284396,100.601638,128.460371,0,0,0,42.738437,276.000000,9.198993,1.424459,0.138411,1.623257,70.072104,[1 0 0.2222]
1237648702968103061,16,8.500099,-6.004973,158.393551,0.000000,0.256055,158.393551,162.717842,0,0,0,41.335378,310.000000,7.990066,1.065395,0.111537,2.204876,162.075703,[1 0.2222 0]
1237648702968103061,17,6.508195,-19.339330,39.499059,0.000000,0.813647,39.499059,52.553886,0,0,0,39.421250,496.000000,199.461181,15.852841,0.771008,1.013889,5.851721,[0 1 0.8889]
1237648702968103061,18,10.094636,2.675348,165.781134,0.000000,0.237130,163.954333,165.781134,0,0,0,39.137361,380.000000,18.692436,1.925191,0.134461,2.125629,132.357443,[1 0.8889 0]
1237648702968103061,19,9.208018,-18.855688,102.850409,0.000000,0.327995,102.850409,115.041173,0,0,0,37.720625,514.000000,78.233412,5.741271,0.190933,2.259119,529.009135,[1 0.4444 0]
1237648702968103061,20,11.623627,-1.614209,157.555873,0.000000,0.230218,157.555873,158.581371,0,0,0,36.404494,213.000000,5.836756,0.997578,0.160270,1.188033,4.523704,[1 0 0.4444]
1237648702968103061,21,8.920399,55.303253,139.894167,0.000000,0.160196,110.997280,139.894167,0,0,0,35.146823,309.000000,45.948251,5.226327,0.135461,2.234533,176.148009,[1 0 0]
1237648702968103061,22,9.716498,-36.062911,45.470160,0.000000,0.489056,45.470160,64.922692,0,0,0,33.044704,398.000000,232.580381,19.310427,0.754175,1.031560,17.717199,[0 1 0]
1237648702968103061,23,8.357802,1.244374,42.056484,0.000000,0.691954,41.429080,42.056484,0,0,0,28.890369,285.000000,87.044958,8.823723,0.848268,1.032419,42.753228,[0 1 0.4444]
1237648702968103061,24,11.627995,-4.923446,117.363197,0.000000,0.238232,117.363197,119.796593,0,0,0,28.353120,457.000000,123.074239,7.635752,0.335126,4.653760,1563.400997,[0.6667 0 1]
1237648702968103061,25,10.432502,43.026680,100.027856,0.000000,0.195459,83.346802,100.027856,0,0,0,24.446877,209.000000,40.853097,4.778616,0.292475,1.503521,66.851302,[0 1 0.2222]
1237648702968103061,26,10.100809,-31.954572,118.061560,0.000000,0.164449,118.061560,130.815010,0,0,0,24.097364,363.000000,170.048299,11.288473,0.203091,2.899621,598.001554,[0.6667 1 0]
1237648702968103061,27,7.105383,9.550331,107.350560,0.000000,0.157936,104.535593,107.350560,0,0,0,16.966425,349.000000,272.977161,13.270620,0.295589,2.900805,673.325142,[0 0.4444 1]
1237648702968955007,1,0.342358,-0.013820,65.406146,0.000000,6.154375,65.406146,65.503313,0,0,0,402.832909,8742.000000,1080.670397,49.797483,0.595925,1.251014,1146.964266,[0 0.5 1]
1237648702968955007,2,8.642081,33.717372,162.863838,0.000000,0.889180,89.973507,162.863838,0,0,0,131.311062,1700.000000,110.589906,8.542164,0.174713,2.752145,1396.073786,[0.75 1 0]
1237648702968955007,3,5.678148,5.300537,103.604647,0.000000,1.161506,93.020658,103.604647,0,0,0,114.570234,1882.000000,574.779521,34.990768,0.274870,1.423294,436.727638,[0.75 0 1]
1237648702968955007,4,6.530629,30.828755,131.657719,0.000000,0.880536,77.843592,131.657719,0,0,0,105.008526,1731.000000,402.955277,24.444679,0.307918,1.758256,588.096951,[0.25 0 1]
1237648702968955007,5,7.372073,-15.581503,84.968268,0.000000,0.898378,84.968268,109.158051,0,0,0,90.055791,1147.000000,109.720760,8.614638,0.213444,2.274824,704.507505,[0 1 1]
1237648702968955007,6,11.596097,-0.830571,122.549950,0.000000,0.721665,122.549950,123.838815,0,0,0,88.913666,1078.000000,54.831532,4.522516,0.156162,1.996475,661.795779,[1 0 0.5]
1237648702968955007,7,8.097553,-18.760371,127.236652,0.000000,0.534967,127.236652,152.589842,0,0,0,78.831883,980.000000,68.802834,5.534548,0.211666,3.005714,645.435413,[0 1 0]
1237648702968955007,8,10.332635,10.675349,135.308375,0.000000,0.580893,121.274229,135.308375,0,0,0,75.760396,871.000000,21.231666,1.846750,0.098206,2.223042,338.321962,[0 1 0.5]
1237648702968955007,9,10.076530,-13.623523,98.375620,0.000000,0.602141,98.375620,113.832498,0,0,0,65.622838,755.000000,65.833485,5.722093,0.137694,1.840981,276.920200,[0 1 0.25]
1237648702968955007,10,8.419780,-4.545005,108.856108,0.000000,0.572318,108.856108,113.922869,0,0,0,63.940243,917.000000,50.670755,3.533152,0.171900,1.989463,818.772482,[0.5 1 0]
1237648702968955007,11,9.537002,37.732304,119.423218,0.000000,0.345208,91.428353,119.423218,0,0,0,45.745259,820.000000,224.781197,12.539846,0.215519,2.344393,867.978998,[1 1 0]
1237648702968955007,12,10.153246,23.196371,166.718697,0.000000,0.259037,149.202450,166.718697,0,0,0,44.470607,363.000000,8.770356,1.074444,0.089433,2.025301,171.905126,[1 0.25 0]
1237648702968955007,13,6.262030,-40.338091,101.584035,0.000000,0.255069,101.584035,126.152634,0,0,0,37.955702,384.000000,32.018824,3.164836,0.206172,1.921124,405.246870,[1 0 0.25]
1237648702968955007,14,9.734295,21.873234,136.402493,0.000000,0.270460,122.367955,136.402493,0,0,0,37.671120,526.000000,48.693768,3.487355,0.142347,5.852063,1040.028663,[1 0.5 0]
1237648702968955007,15,7.043871,17.685843,155.917054,0.000000,0.228955,144.939687,155.917054,0,0,0,36.133811,502.000000,19.533253,1.405998,0.084872,2.633911,329.399814,[1 0 1]
1237648702968955007,16,11.409135,-14.017703,137.824369,0.000000,0.219504,137.824369,145.587996,0,0,0,32.051747,286.000000,5.407041,0.605962,0.089783,2.292916,139.762509,[0 0 1]
1237648702968955007,17,7.484722,46.284799,125.942241,0.000000,0.182288,104.081160,125.942241,0,0,0,30.245670,301.000000,23.745430,2.386035,0.102056,1.335870,24.830264,[0 0.75 1]
1237648702968955007,18,8.613337,-48.513325,122.195597,0.000000,0.150190,122.195597,144.815603,0,0,0,30.195848,341.000000,67.324695,5.961661,0.149649,2.499819,273.611941,[1 0.75 0]
1237648702968955007,19,6.890461,-24.279571,122.487183,0.000000,0.190558,122.487183,133.481786,0,0,0,26.738540,241.000000,21.725897,2.410451,0.141441,2.458647,356.469198,[0.5 0 1]
